treatment,zip5,unique_key,age,channel_cd,state,canc_month,resp,conv,region,division,cancel_reason_bucket,annual_premium_select,driver_cnt_select,vehicle_cnt_select,polk_flag,pif_own_rent_cd,internet_sale_ind,pif_risk_lvl
Promo,30338,4542,,DM,GA,5,0,0,South,South_Atlantic,Rate dissatisfaction (Y),3205,3,2,1,O,N,B
Promo,21754,4543,,DM,MD,24,0,0,South,South_Atlantic,Rate dissatisfaction (Y),557,2,2,1,O,Y,B
Promo,11722,4544,,DM,NY,11,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),1292,3,1,1,T,Y,B
Promo,11901,4545,,DM,NY,16,0,0,Northeast,Middle_Atlantic,Non-Payment,734,3,1,1,,N,B
Promo,1119,4546,,DM,MA,24,0,0,Northeast,New_England,Sold car/Inoperable/Not running (Y),1869,1,1,1,R,Y,D
Promo,95014,4547,,DM_EM,CA,12,0,0,West,Pacific,Sold car/Inoperable/Not running (Y),1199,1,1,1,T,Y,B
Promo,12580,4548,,DM,NY,17,0,0,Northeast,Middle_Atlantic,Other Company (Y),1726,3,3,1,O,Y,B
Promo,85648,4549,,DM,AZ,7,0,0,West,Mountain,Sold car/Inoperable/Not running (Y),582,3,1,1,O,Y,B
Promo,6010,4550,,DM_EM,CT,18,0,0,Northeast,New_England,Non-Payment,696,2,1,1,R,N,C
Promo,12962,4551,,DM,NY,6,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),609,4,1,1,T,N,B
Promo,44278,4552,30,DM,OH,16,0,0,Midwest,East_North_Central,Other Company (Y),972,2,3,1,O,Y,B
Promo,92270,4553,,DM,CA,22,0,0,West,Pacific,Sold car/Inoperable/Not running (Y),849,2,1,1,O,Y,B
Promo,92392,4554,,DM,CA,23,0,0,West,Pacific,Rate dissatisfaction (Y),1231,4,2,1,O,Y,B
Promo,36054,4555,27,DM,AL,6,0,0,South,East_South_Central,No reason given (Y),620,1,1,1,T,N,B
Promo,40228,4556,60,DM,KY,19,0,0,South,East_South_Central,Other Company (Y),657,2,2,1,,,
Promo,38116,4557,,DM,TN,20,0,0,South,East_South_Central,Non-Payment,610,1,1,1,T,N,D
Promo,68105,4558,28,DM,NE,16,0,0,Midwest,West_North_Central,Other Company (Y),457,1,1,1,T,Y,C
Promo,24077,4559,,DM,VA,10,0,0,South,South_Atlantic,Other Company (Y),174,2,1,1,O,N,B
Promo,70363,4560,49,DM,LA,6,0,0,South,West_South_Central,Non-Payment,2472,2,2,1,O,Y,B
Promo,33567,4561,,DM,FL,19,0,0,South,South_Atlantic,Non-Payment,258,1,1,1,O,N,B
Promo,33914,4562,31,DM,FL,16,0,0,South,South_Atlantic,Rate dissatisfaction (Y),745,1,1,1,O,Y,B
Promo,30126,4563,,DM,GA,19,0,0,South,South_Atlantic,Other Company (Y),588,1,1,1,O,Y,B
Promo,78660,4564,,DM_EM,TX,24,0,0,South,West_South_Central,Other Company (Y),970,4,2,1,O,N,B
Promo,32713,4565,54,DM,FL,6,0,0,South,South_Atlantic,Rate dissatisfaction (Y),4469,4,4,1,O,Y,B
Promo,12522,4566,52,DM_EM,NY,11,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),842,3,1,1,R,Y,B
Promo,10314,4567,54,DM,NY,21,0,0,Northeast,Middle_Atlantic,Other Company (Y),6411,2,5,1,O,N,C
Promo,60443,4568,62,DM_EM,IL,14,0,0,Midwest,East_North_Central,Non-Payment,856,1,1,1,T,Y,B
Promo,89117,4569,,DM,NV,16,0,0,West,Mountain,Other Company (Y),914,2,1,1,O,N,B
Promo,37218,4570,,DM,TN,6,0,0,South,East_South_Central,Sold car/Inoperable/Not running (Y),407,3,1,1,O,N,B
Promo,60561,4571,83,DM,IL,5,0,0,Midwest,East_North_Central,Other Company (Y),508,2,1,1,O,N,C
Promo,6776,4572,,DM,CT,16,0,0,Northeast,New_England,Other Company (Y),996,1,2,1,O,N,B
Promo,33317,4573,,DM_EM,FL,23,0,0,South,South_Atlantic,Non-Payment,14323,3,5,1,T,Y,D
Promo,29576,4574,,DM,SC,14,0,0,South,South_Atlantic,Others,709,2,2,1,T,Y,B
Promo,11691,4575,,DM,NY,7,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),1992,2,1,1,O,N,B
Promo,45638,4576,65,DM_EM,OH,7,0,0,Midwest,East_North_Central,Sold car/Inoperable/Not running (Y),516,1,1,1,T,N,D
Promo,22554,4577,,DM_EM,VA,12,0,0,South,South_Atlantic,Other Company (Y),1362,1,1,1,T,N,D
Promo,6013,4578,,DM_EM,CT,24,0,0,Northeast,New_England,Other Company (Y),1663,4,3,1,T,N,B
Promo,78259,4579,,DM,TX,10,0,0,South,West_South_Central,Other Company (Y),,,,1,,N,B
Promo,75036,4580,,DM,TX,5,0,0,South,West_South_Central,Rate dissatisfaction (Y),639,2,1,1,O,Y,B
Promo,76209,4581,,DM_EM,TX,14,0,0,South,West_South_Central,Other Company (Y),,,,1,T,Y,C
Promo,32926,4582,,DM_EM,FL,23,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),396,2,1,1,O,Y,B
Promo,59715,4583,,DM,MT,14,0,0,West,Mountain,Other Company (Y),730,2,2,1,O,Y,B
Promo,65548,4584,,DM,MO,20,0,0,Midwest,West_North_Central,Non-Payment,716,2,2,1,O,N,B
Promo,8033,4585,,DM,NJ,13,0,0,Northeast,Middle_Atlantic,No reason given (Y),591,1,1,1,T,N,C
Promo,63901,4586,20,DM,MO,5,0,0,Midwest,West_North_Central,Non-Payment,,,,1,T,Y,C
Promo,99669,4587,74,DM,AK,4,0,0,West,Pacific,Others,490,1,1,0,T,N,C
Promo,32097,4588,,DM_EM,FL,7,0,0,South,South_Atlantic,Non-Payment,2088,2,2,1,T,Y,C
Promo,64505,4589,,DM,MO,22,0,0,Midwest,West_North_Central,No reason given (Y),,,,1,,Y,B
Promo,37330,4590,63,DM,TN,8,0,0,South,East_South_Central,Non-Payment,1810,1,2,1,T,Y,C
Promo,53083,4591,44,DM,WI,21,0,0,Midwest,East_North_Central,Non-Payment,723,1,1,1,T,Y,C
Promo,37082,4592,38,DM,TN,22,0,0,South,East_South_Central,Non-Payment,598,1,1,1,T,Y,D
Promo,6451,4593,44,DM,CT,5,0,0,Northeast,New_England,Non-Payment,,,,1,T,Y,C
Promo,5492,4594,38,DM_EM,VT,7,0,0,Northeast,New_England,Rate dissatisfaction (Y),1153,1,1,0,T,Y,D
Promo,33319,4595,53,DM,FL,12,0,0,South,South_Atlantic,Non-Payment,1855,2,1,1,T,Y,D
Promo,31316,4596,,DM,GA,24,0,0,South,South_Atlantic,Other Company (Y),1228,7,1,1,O,N,C
Promo,18505,4597,,DM,PA,5,0,0,Northeast,Middle_Atlantic,Non-Payment,2667,4,2,1,O,Y,C
Promo,11419,4598,,DM,NY,18,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),695,2,1,1,O,N,B
Promo,80504,4599,,DM_EM,CO,14,0,0,West,Mountain,Other Company (Y),707,3,1,1,T,N,B
Promo,72210,4600,,DM,AR,16,0,0,South,West_South_Central,Non-Payment,725,2,1,1,,Y,B
Promo,76712,4601,35,DM_EM,TX,7,0,0,South,West_South_Central,No reason given (Y),547,2,2,1,O,Y,B
Promo,79605,4602,38,DM,TX,10,0,0,South,West_South_Central,Other Company (Y),1477,2,1,0,T,Y,C
Promo,29673,4603,,DM,SC,17,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2024,2,2,1,O,Y,C
Promo,30349,4604,,DM,GA,13,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),873,1,1,1,O,Y,B
Promo,21205,4605,,DM,MD,21,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1273,2,1,1,T,N,B
Promo,15632,4606,,DM,PA,6,0,0,Northeast,Middle_Atlantic,Non-Payment,495,2,1,1,T,Y,B
Promo,11226,4607,53,DM,NY,16,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),1083,2,1,1,T,N,B
Promo,21237,4608,,DM,MD,20,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2907,3,2,1,T,Y,C
Promo,90014,4609,27,DM,CA,6,0,0,West,Pacific,Other Company (Y),1797,1,1,1,,,
Promo,47374,4610,,DM,IN,6,0,0,Midwest,East_North_Central,Non-Payment,959,1,2,1,T,N,C
Promo,28027,4611,,DM,NC,21,0,0,South,South_Atlantic,Other Company (Y),489,2,1,1,,,
Promo,28278,4612,,DM_EM,NC,18,0,0,South,South_Atlantic,Rate dissatisfaction (Y),862,1,1,1,O,Y,B
Promo,32757,4613,,DM,FL,9,0,0,South,South_Atlantic,Other Company (Y),3057,5,5,1,O,Y,B
Promo,10520,4614,,DM,NY,9,0,0,Northeast,Middle_Atlantic,Other Company (Y),948,2,1,0,T,N,B
Promo,16046,4615,,DM,PA,23,0,0,Northeast,Middle_Atlantic,No reason given (Y),2423,7,6,1,O,N,B
Promo,4276,4616,,DM,ME,8,0,0,Northeast,New_England,Sold car/Inoperable/Not running (Y),529,1,1,1,T,Y,D
Promo,33183,4617,,DM,FL,5,0,0,South,South_Atlantic,Other Company (Y),704,5,1,1,O,Y,B
Promo,29583,4618,,DM,SC,10,0,0,South,South_Atlantic,Rate dissatisfaction (Y),183,2,1,1,O,N,B
Promo,50138,4619,28,DM,IA,10,0,0,Midwest,West_North_Central,Rate dissatisfaction (Y),1993,1,1,1,T,N,C
Promo,78626,4620,,DM,TX,17,0,0,South,West_South_Central,Sold car/Inoperable/Not running (Y),938,2,1,1,T,N,B
Promo,20105,4621,,DM,VA,10,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2410,4,4,1,R,N,B
Promo,33705,4622,40,DM,FL,12,0,0,South,South_Atlantic,Other Company (Y),1226,1,1,1,O,Y,B
Promo,34606,4623,,DM,FL,14,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),803,4,1,1,R,N,B
Promo,78404,4624,,DM_EM,TX,11,0,0,South,West_South_Central,Other Company (Y),1299,3,2,1,T,Y,B
Promo,33919,4625,,DM,FL,5,0,0,South,South_Atlantic,Other Company (Y),497,2,1,1,O,Y,B
Promo,34684,4626,,DM,FL,19,0,0,South,South_Atlantic,Non-Payment,1162,1,1,1,T,Y,C
Promo,95747,4627,47,DM,CA,23,0,0,West,Pacific,Sold car/Inoperable/Not running (Y),714,1,1,0,T,N,D
Promo,46173,4628,25,DM_EM,IN,14,0,0,Midwest,East_North_Central,Non-Payment,1963,1,1,1,T,N,C
Promo,44124,4629,21,DM,OH,5,0,0,Midwest,East_North_Central,Non-Payment,1028,1,1,1,T,Y,D
Promo,23324,4630,,DM,VA,6,0,0,South,South_Atlantic,Other Company (Y),384,2,1,1,,N,C
Promo,30281,4631,,DM,GA,7,0,0,South,South_Atlantic,Other Company (Y),1047,5,5,1,O,N,B
Promo,97322,4632,,DM,OR,6,0,0,West,Pacific,Rate dissatisfaction (Y),1328,3,3,1,T,N,C
Promo,94015,4633,,DM,CA,21,0,0,West,Pacific,Rate dissatisfaction (Y),1185,2,2,1,O,Y,B
Promo,46235,4634,44,DM_EM,IN,7,0,0,Midwest,East_North_Central,Other Company (Y),405,2,1,1,T,Y,B
Promo,21225,4635,,DM,MD,5,0,0,South,South_Atlantic,Non-Payment,1704,1,1,1,T,Y,C
Promo,29365,4636,,DM,SC,16,0,0,South,South_Atlantic,Other Company (Y),641,2,1,0,R,N,D
Promo,78152,4637,,DM_EM,TX,7,0,0,South,West_South_Central,Non-Payment,759,2,1,1,O,Y,B
Promo,94538,4638,,DM,CA,21,0,0,West,Pacific,Other Company (Y),1843,4,2,1,O,N,D
Promo,95695,4639,,DM,CA,9,0,0,West,Pacific,Rate dissatisfaction (Y),169,1,1,1,T,N,B
Promo,16875,4640,,DM_EM,PA,20,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),504,4,2,1,O,Y,B
Promo,97008,4641,,DM_EM,OR,20,0,0,West,Pacific,Non-Payment,778,1,1,1,T,Y,C
Promo,91601,4642,,DM,CA,22,0,0,West,Pacific,Rate dissatisfaction (Y),1220,2,2,1,T,Y,B
Promo,10031,4643,32,DM_EM,NY,7,0,0,Northeast,Middle_Atlantic,Other Company (Y),7739,1,1,1,T,N,D
Promo,98178,4644,,DM_EM,WA,7,0,0,West,Pacific,Non-Payment,,,,1,T,N,C
Promo,33027,4645,,DM_EM,FL,14,0,0,South,South_Atlantic,Non-Payment,1699,4,3,0,T,N,C
Promo,77587,4646,,DM,TX,5,0,0,South,West_South_Central,Rate dissatisfaction (Y),591,1,1,1,T,N,B
Promo,20003,4647,,DM_EM,DC,14,0,0,South,South_Atlantic,Non-Payment,1355,1,1,1,T,N,C
Promo,84109,4648,,DM,UT,8,0,0,West,Mountain,Non-Payment,724,3,1,1,,N,C
Promo,31075,4649,,DM_EM,GA,7,0,0,South,South_Atlantic,Non-Payment,504,2,1,1,T,Y,C
Promo,87144,4650,,DM,NM,5,0,0,West,Mountain,Rate dissatisfaction (Y),1249,2,2,1,R,N,B
Promo,37221,4651,,DM,TN,5,0,0,South,East_South_Central,Other Company (Y),1835,3,3,1,O,N,B
Promo,32962,4652,,DM,FL,10,0,0,South,South_Atlantic,Other Company (Y),535,2,1,1,T,N,B
Promo,77043,4653,51,DM,TX,19,0,0,South,West_South_Central,Other Company (Y),1095,2,1,1,O,N,B
Promo,63112,4654,,DM,MO,24,0,0,Midwest,West_North_Central,Other Company (Y),459,2,1,0,O,Y,B
Promo,33510,4655,,DM,FL,6,0,0,South,South_Atlantic,Other Company (Y),5979,5,4,1,O,Y,B
Promo,43614,4656,,DM,OH,19,0,0,Midwest,East_North_Central,Other Company (Y),630,2,2,1,T,N,B
Promo,16110,4657,,DM_EM,PA,18,0,0,Northeast,Middle_Atlantic,Non-Payment,807,2,1,1,O,Y,B
Promo,75647,4658,,DM,TX,22,0,0,South,West_South_Central,Non-Payment,317,2,1,1,T,N,B
Promo,10472,4659,,DM,NY,18,0,0,Northeast,Middle_Atlantic,Other Company (Y),1125,4,2,1,O,N,B
Promo,7305,4660,,DM,NJ,5,0,0,Northeast,Middle_Atlantic,Other Company (Y),469,2,1,1,O,Y,C
Promo,44319,4661,,DM,OH,13,0,0,Midwest,East_North_Central,Non-Payment,781,4,2,1,T,Y,B
Promo,11003,4662,,DM,NY,23,0,0,Northeast,Middle_Atlantic,Other Company (Y),1366,2,2,1,O,N,B
Promo,33467,4663,,DM,FL,6,0,0,South,South_Atlantic,Other Company (Y),2314,2,2,1,O,Y,B
Promo,80403,4664,,DM_EM,CO,14,0,0,West,Mountain,Other Company (Y),1357,2,2,1,T,Y,B
Promo,4924,4665,,DM,ME,4,0,0,Northeast,New_England,Non-Payment,3529,8,4,1,T,Y,D
Promo,35806,4666,,DM,AL,23,0,0,South,East_South_Central,Rate dissatisfaction (Y),,,,1,O,Y,B
Promo,3833,4667,,DM,NH,22,0,0,Northeast,New_England,Other Company (Y),1063,2,2,1,T,Y,B
Promo,78660,4668,,DM,TX,4,0,0,South,West_South_Central,Other Company (Y),1290,1,2,1,T,N,B
Promo,29680,4669,,DM,SC,4,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1400,1,2,1,R,Y,D
Promo,32176,4670,,DM,FL,5,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),121,5,1,1,O,N,B
Promo,86404,4671,,DM,AZ,13,0,0,West,Mountain,Non-Payment,964,2,1,0,,Y,D
Promo,47459,4672,69,DM,IN,7,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),884,2,4,1,O,Y,B
Promo,43204,4673,,DM,OH,5,0,0,Midwest,East_North_Central,Non-Payment,272,1,1,1,O,N,B
Promo,32839,4674,31,DM_EM,FL,24,0,0,South,South_Atlantic,Others,1543,2,1,1,T,Y,B
Promo,79109,4675,,DM,TX,8,0,0,South,West_South_Central,Other Company (Y),1126,5,1,1,O,N,D
Promo,32073,4676,,DM,FL,4,0,0,South,South_Atlantic,Other Company (Y),926,1,1,1,O,Y,B
Promo,67209,4677,29,DM,KS,15,0,0,Midwest,West_North_Central,Non-Payment,922,2,1,1,T,Y,C
Promo,88240,4678,,DM,NM,7,0,0,West,Mountain,Other Company (Y),1244,2,2,1,T,N,C
Promo,34788,4679,,DM,FL,19,0,0,South,South_Atlantic,Rate dissatisfaction (Y),621,2,1,1,O,Y,B
Promo,74137,4680,,DM_EM,OK,11,0,0,South,West_South_Central,Other Company (Y),1629,2,2,1,O,Y,B
Promo,97303,4681,,DM,OR,20,0,0,West,Pacific,Non-Payment,522,2,1,1,T,Y,C
Promo,19703,4682,34,DM,DE,19,0,0,South,South_Atlantic,Other Company (Y),3107,1,3,1,O,Y,C
Promo,32792,4683,,DM_EM,FL,7,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1168,3,2,1,O,N,B
Promo,11971,4684,,DM,NY,20,0,0,Northeast,Middle_Atlantic,Other Company (Y),2132,2,2,1,O,Y,B
Promo,78729,4685,,DM,TX,5,0,0,South,West_South_Central,Other Company (Y),461,5,1,0,T,Y,B
Promo,20744,4686,50,DM,MD,4,0,0,South,South_Atlantic,No reason given (Y),3817,5,3,1,T,Y,B
Promo,30907,4687,,DM,GA,7,0,0,South,South_Atlantic,Other Company (Y),1389,3,2,1,O,N,C
Promo,88240,4688,,DM,NM,23,0,0,West,Mountain,Rate dissatisfaction (Y),2743,3,3,1,O,Y,C
Promo,19066,4689,,DM,PA,8,0,0,Northeast,Middle_Atlantic,No reason given (Y),739,3,2,1,O,Y,B
Promo,85248,4690,,DM,AZ,19,0,0,West,Mountain,Non-Payment,335,1,1,1,T,Y,B
Promo,24012,4691,,DM,VA,15,0,0,South,South_Atlantic,Sold car/Inoperable/Not running (Y),383,1,1,1,T,N,B
Promo,29576,4692,,DM,SC,23,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1549,3,3,1,O,N,B
Promo,30680,4693,,DM,GA,6,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1582,2,1,1,,N,C
Promo,27607,4694,,DM,NC,6,0,0,South,South_Atlantic,Other Company (Y),443,2,2,1,O,Y,B
Promo,33063,4695,,DM,FL,6,0,0,South,South_Atlantic,Others,1006,1,1,1,O,Y,B
Promo,77380,4696,,DM,TX,5,0,0,South,West_South_Central,Sold car/Inoperable/Not running (Y),277,3,1,1,,N,B
Promo,98036,4697,,DM,WA,22,0,0,West,Pacific,Rate dissatisfaction (Y),,,,1,O,Y,B
Promo,3301,4698,,DM,NH,22,0,0,Northeast,New_England,Non-Payment,486,1,1,1,T,Y,B
Promo,32901,4699,,DM_EM,FL,12,0,0,South,South_Atlantic,Other Company (Y),991,2,2,1,O,Y,B
Promo,3104,4700,,DM,NH,4,0,0,Northeast,New_England,Other Company (Y),771,2,2,0,O,Y,B
Promo,32809,4701,,DM_EM,FL,11,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2548,3,2,1,O,N,B
Promo,31804,4702,,DM,GA,19,0,0,South,South_Atlantic,Other Company (Y),752,2,2,0,O,Y,B
Promo,77449,4703,,DM,TX,5,0,0,South,West_South_Central,Other Company (Y),2139,1,1,1,T,Y,D
Promo,84074,4704,,DM_EM,UT,7,0,0,West,Mountain,Rate dissatisfaction (Y),1400,3,3,1,T,Y,B
Promo,6226,4705,,DM,CT,4,0,0,Northeast,New_England,Non-Payment,656,1,1,1,T,N,D
Promo,96740,4706,,DM_EM,HI,24,0,0,West,Pacific,Other Company (Y),616,2,4,1,O,Y,C
Promo,60516,4707,,DM,IL,11,0,0,Midwest,East_North_Central,Others,387,1,1,1,T,Y,B
Promo,35135,4708,,DM,AL,16,0,0,South,East_South_Central,Rate dissatisfaction (Y),824,3,2,1,,Y,D
Promo,32940,4709,,DM_EM,FL,12,0,0,South,South_Atlantic,Other Company (Y),1420,2,2,1,O,N,B
Promo,4009,4710,,DM,ME,24,0,0,Northeast,New_England,Other Company (Y),3157,3,1,1,T,Y,B
Promo,28209,4711,,DM,NC,24,0,0,South,South_Atlantic,Other Company (Y),255,3,1,1,O,N,B
Promo,33801,4712,,DM,FL,10,0,0,South,South_Atlantic,Other Company (Y),949,2,1,1,R,N,B
Promo,67502,4713,,DM,KS,22,0,0,Midwest,West_North_Central,Others,328,1,1,1,,N,B
Promo,33029,4714,,DM_EM,FL,23,0,0,South,South_Atlantic,Other Company (Y),800,1,1,1,O,N,B
Promo,4841,4715,,DM,ME,14,0,0,Northeast,New_England,Sold car/Inoperable/Not running (Y),1370,2,1,1,O,N,B
Promo,80238,4716,,DM,CO,4,0,0,West,Mountain,Other Company (Y),786,2,1,1,O,N,B
Promo,92656,4717,,DM,CA,16,0,0,West,Pacific,Other Company (Y),591,3,1,0,,N,B
Promo,85207,4718,,DM_EM,AZ,24,0,0,West,Mountain,Other Company (Y),665,3,1,1,O,N,D
Promo,33178,4719,,DM,FL,6,0,0,South,South_Atlantic,Rate dissatisfaction (Y),,,,1,O,N,B
Promo,62269,4720,,DM,IL,17,0,0,Midwest,East_North_Central,Non-Payment,815,2,2,1,O,Y,B
Promo,32563,4721,,DM,FL,18,0,0,South,South_Atlantic,Rate dissatisfaction (Y),497,3,1,1,O,Y,B
Promo,42718,4722,,DM,KY,8,0,0,South,East_South_Central,Other Company (Y),3132,4,4,1,O,N,B
Promo,83642,4723,,DM_EM,ID,12,0,0,West,Mountain,Other Company (Y),793,7,3,1,O,N,B
Promo,98204,4724,,DM,WA,19,0,0,West,Pacific,Other Company (Y),1253,2,2,0,T,Y,B
Promo,33030,4725,,DM,FL,12,0,0,South,South_Atlantic,Others,1111,2,1,1,R,N,B
Promo,43612,4726,,DM_EM,OH,7,0,0,Midwest,East_North_Central,Other Company (Y),375,4,1,1,T,N,C
Promo,19152,4727,,DM,PA,16,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),650,2,1,1,R,Y,B
Promo,1106,4728,,DM,MA,11,0,0,Northeast,New_England,Other Company (Y),777,1,1,1,T,N,B
Promo,22602,4729,,DM,VA,4,0,0,South,South_Atlantic,Other Company (Y),593,3,1,1,T,N,B
Promo,75212,4730,,DM,TX,22,0,0,South,West_South_Central,Rate dissatisfaction (Y),3191,2,4,1,O,Y,B
Promo,55446,4731,,DM,MN,15,0,0,Midwest,West_North_Central,Rate dissatisfaction (Y),835,2,2,1,O,Y,B
Promo,91316,4732,40,DM,CA,17,0,0,West,Pacific,Other Company (Y),5619,3,4,1,T,N,B
Promo,20745,4733,,DM,MD,12,0,0,South,South_Atlantic,No reason given (Y),1900,4,2,1,O,Y,C
Promo,22311,4734,,DM,VA,13,0,0,South,South_Atlantic,Other Company (Y),1167,1,1,1,O,Y,D
Promo,98373,4735,,DM,WA,16,0,0,West,Pacific,Other Company (Y),1598,3,2,1,R,Y,C
Promo,8731,4736,,DM_EM,NJ,14,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),551,2,1,1,O,Y,B
Promo,43119,4737,,DM,OH,16,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),380,3,1,1,T,N,B
Promo,30519,4738,,DM,GA,6,0,0,South,South_Atlantic,Other Company (Y),1194,2,2,1,T,Y,B
Promo,33716,4739,,DM,FL,17,0,0,South,South_Atlantic,Other Company (Y),1256,6,1,1,T,Y,B
Promo,7762,4740,,DM_EM,NJ,24,0,0,Northeast,Middle_Atlantic,Non-Payment,321,2,1,1,O,Y,B
Promo,20011,4741,,DM,DC,6,0,0,South,South_Atlantic,Other Company (Y),671,1,1,1,T,N,B
Promo,11749,4742,,DM,NY,24,0,0,Northeast,Middle_Atlantic,Other Company (Y),1199,1,1,1,O,N,B
Promo,11226,4743,,DM,NY,5,0,0,Northeast,Middle_Atlantic,Sold car/Inoperable/Not running (Y),3001,2,1,1,T,Y,D
Promo,33196,4744,,DM_EM,FL,7,0,0,South,South_Atlantic,Other Company (Y),4278,5,4,1,O,N,B
Promo,37128,4745,,DM_EM,TN,11,0,0,South,East_South_Central,Other Company (Y),786,2,1,1,T,Y,C
Promo,70525,4746,,DM,LA,6,0,0,South,West_South_Central,Other Company (Y),442,1,1,1,T,Y,D
Promo,81504,4747,,DM,CO,19,0,0,West,Mountain,Other Company (Y),450,1,1,1,T,Y,C
Promo,83644,4748,69,DM,ID,22,0,0,West,Mountain,Rate dissatisfaction (Y),404,2,3,1,R,Y,B
Promo,90064,4749,,DM,CA,6,0,0,West,Pacific,Other Company (Y),766,1,1,1,R,Y,B
Promo,98632,4750,,DM,WA,20,0,0,West,Pacific,Other Company (Y),853,3,1,1,R,Y,C
Promo,97024,4751,,DM_EM,OR,14,0,0,West,Pacific,Others,527,3,1,1,T,Y,B
Promo,72714,4752,,DM_EM,AR,11,0,0,South,West_South_Central,Rate dissatisfaction (Y),719,2,3,1,O,Y,B
Promo,20012,4753,,DM_EM,DC,24,0,0,South,South_Atlantic,Other Company (Y),428,2,1,1,,N,B
Promo,46158,4754,,DM,IN,18,0,0,Midwest,East_North_Central,Rate dissatisfaction (Y),229,2,1,1,O,N,B
Promo,11757,4755,,DM_EM,NY,23,0,0,Northeast,Middle_Atlantic,Other Company (Y),2121,2,2,1,,N,B
Promo,1810,4756,,DM,MA,22,0,0,Northeast,New_England,Other Company (Y),297,1,1,1,,Y,B
Promo,29673,4757,,DM,SC,16,0,0,South,South_Atlantic,Non-Payment,593,4,1,1,T,Y,C
Promo,77578,4758,,DM,TX,14,0,0,South,West_South_Central,Other Company (Y),1814,5,2,1,O,Y,D
Promo,98383,4759,,DM,WA,12,0,0,West,Pacific,Other Company (Y),496,1,1,1,T,Y,B
Promo,78704,4760,34,DM,TX,10,0,0,South,West_South_Central,Other Company (Y),396,1,1,1,T,Y,B
Promo,87507,4761,,DM,NM,5,0,0,West,Mountain,Rate dissatisfaction (Y),642,3,1,1,O,N,B
Promo,32832,4762,,DM,FL,5,0,0,South,South_Atlantic,Rate dissatisfaction (Y),1849,2,2,1,O,N,B
Promo,33624,4763,,DM,FL,6,0,0,South,South_Atlantic,Non-Payment,149,3,1,1,T,Y,C
Promo,10306,4764,,DM,NY,22,0,0,Northeast,Middle_Atlantic,Other Company (Y),2257,2,3,1,O,Y,B
Promo,60643,4765,,DM,IL,16,0,0,Midwest,East_North_Central,Non-Payment,770,4,2,1,O,Y,B
Promo,19107,4766,,DM,PA,21,0,0,Northeast,Middle_Atlantic,Rate dissatisfaction (Y),920,1,1,0,T,Y,B
Promo,34684,4767,,DM,FL,5,0,0,South,South_Atlantic,Other Company (Y),1455,2,2,1,T,Y,C
Promo,83313,4768,,DM_EM,ID,11,0,0,West,Mountain,Other Company (Y),863,2,2,1,O,N,C
Promo,60625,4769,,DM,IL,4,0,0,Midwest,East_North_Central,Sold car/Inoperable/Not running (Y),405,2,1,1,T,Y,B
Promo,20147,4770,,DM,VA,16,0,0,South,South_Atlantic,Rate dissatisfaction (Y),523,2,2,1,T,Y,B
Promo,75082,4771,,DM,TX,21,0,0,South,West_South_Central,Rate dissatisfaction (Y),1217,4,3,1,O,N,B
Promo,85750,4772,41,DM,AZ,13,0,0,West,Mountain,Non-Payment,2214,6,5,1,O,Y,C
Promo,40216,4773,,DM,KY,23,0,0,South,East_South_Central,Other Company (Y),334,5,1,1,T,Y,D
Promo,33020,4774,,DM,FL,5,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2714,2,1,1,,,
Promo,11722,4775,,DM_EM,NY,23,0,0,Northeast,Middle_Atlantic,Other Company (Y),1008,1,1,1,O,N,B
Promo,88240,4776,,DM_EM,NM,20,0,0,West,Mountain,Non-Payment,2885,4,4,1,O,Y,C
Promo,6033,4777,,DM_EM,CT,18,0,0,Northeast,New_England,No reason given (Y),965,2,2,1,O,Y,B
Promo,22554,4778,,DM_EM,VA,11,0,0,South,South_Atlantic,Rate dissatisfaction (Y),2174,4,2,0,O,Y,C
